timestamp,RESULT,TEMP,RAIN,WEATHER,HAZURE
2016/6/21 9:00,3856,21.7,0.5,1,0
2016/6/21 10:00,3909,22.1,1.5,1,0
2016/6/21 11:00,3932,22.1,2.5,1,0
2016/6/21 12:00,3671,22.4,2,1,0
2016/6/21 13:00,3801,22.3,0.5,1,0
2016/6/21 14:00,3842,21.8,3,1,0
2016/6/21 15:00,3851,24.1,0,1,0
2016/6/21 16:00,3891,25.6,0,1,0
2016/6/21 17:00,3784,23.7,0,1,0
2016/6/21 18:00,3699,23.7,0,1,0
2016/6/21 19:00,3666,22.4,0,1,0
2016/6/21 20:00,3456,21.9,0,1,0
2016/6/21 21:00,3230,21.4,0,1,0
2016/6/21 22:00,3116,22.1,0,1,0
2016/6/21 23:00,2889,22.1,0,1,0
2016/6/22 0:00,2621,21.3,0,0.5,0
2016/6/22 1:00,2450,21.9,0,0.5,0
2016/6/22 2:00,2377,22,0,0.5,0
2016/6/22 3:00,2386,21.9,0,0.5,0
2016/6/22 4:00,2389,21.8,0,0.5,0
2016/6/22 5:00,2404,21.8,0,0.5,0
2016/6/22 6:00,2616,22.5,0,0.5,0
2016/6/22 7:00,2942,22.1,0,0.5,0
2016/6/22 8:00,3391,22.4,0,0.5,0
2016/6/22 9:00,3785,22.3,0,0.5,0
2016/6/22 10:00,3859,21.9,0.5,0.5,0
2016/6/22 11:00,3888,22.8,0,0.5,0
2016/6/22 12:00,3706,23.2,0,0.5,0
2016/6/22 13:00,3811,23.2,0,0.5,0
2016/6/22 14:00,3819,23.3,0,0.5,0
2016/6/22 15:00,3764,23.4,0,0.5,0
2016/6/22 16:00,3777,23.7,0,0.5,0
2016/6/22 17:00,3681,23.3,0,0.5,0
2016/6/22 18:00,3643,23.7,0,0.5,0
2016/6/22 19:00,3556,23.4,0,0.5,0
2016/6/22 20:00,3364,23.3,0,0.5,0
2016/6/22 21:00,3159,23.4,0,0.5,0
2016/6/22 22:00,2993,22.4,0,0.5,0
2016/6/22 23:00,2787,22.2,0,0.5,0
2016/6/23 0:00,2558,22,0,0.5,0
2016/6/23 1:00,2398,22,0,0.5,0
2016/6/23 2:00,2336,22.1,0.5,0.5,0
2016/6/23 3:00,2340,21.7,0.5,0.5,0
2016/6/23 4:00,2363,21.7,0.5,0.5,0
2016/6/23 5:00,2398,21.7,1,0.5,0
2016/6/23 6:00,2586,22,0.5,0.5,0
2016/6/23 7:00,2906,22.1,1.5,0.5,0
2016/6/23 8:00,3387,22.3,1.5,0.5,0
2016/6/23 9:00,3766,22.8,1,0.5,0
2016/6/23 10:00,3890,22.6,1.5,0.5,0
2016/6/23 11:00,3896,22.8,0.5,0.5,0
2016/6/23 12:00,3734,23.3,0.5,0.5,0
2016/6/23 13:00,3859,23,0,0.5,0
2016/6/23 14:00,3878,23,0,0.5,0
2016/6/23 15:00,3903,24.9,0,0.5,0
2016/6/23 16:00,3951,25.6,0,0.5,0
2016/6/23 17:00,3865,26,0,0.5,0
2016/6/23 18:00,3771,26.4,0,0.5,0
2016/6/23 19:00,3701,24.6,0,0.5,0
2016/6/23 20:00,3448,23.5,0,0.5,0
2016/6/23 21:00,3227,22.6,0,0.5,0
2016/6/23 22:00,3039,22.3,0,0.5,0
2016/6/23 23:00,2829,22,0,0.5,0
2016/6/24 0:00,2576,21.8,0,0.5,0
2016/6/24 1:00,2405,21.4,0,0.5,0
2016/6/24 2:00,2337,21.6,0,0.5,0
2016/6/24 3:00,2342,21.4,0,0.5,0
2016/6/24 4:00,2371,21.6,0,0.5,0
2016/6/24 5:00,2374,21.8,0,0.5,0
2016/6/24 6:00,2555,22,0,0.5,0
2016/6/24 7:00,2874,22.3,0,0.5,0
2016/6/24 8:00,3305,22.6,0,0.5,0
2016/6/24 9:00,3671,22.9,0,0.5,0
2016/6/24 10:00,3771,23.5,0,0.5,0
2016/6/24 11:00,3803,24.5,0,0.5,0
2016/6/24 12:00,3641,23.7,0,0.5,0
2016/6/24 13:00,3786,24.1,0,0.5,0
2016/6/24 14:00,3767,24.9,0,0.5,0
2016/6/24 15:00,3724,24.2,0,0.5,0
2016/6/24 16:00,3745,23.7,0,0.5,0
2016/6/24 17:00,3657,23,0,0.5,0
2016/6/24 18:00,3624,22.3,0.5,0.5,0
2016/6/24 19:00,3518,21.7,0,0.5,0
2016/6/24 20:00,3307,22.2,0,0.5,0
2016/6/24 21:00,3130,21.9,0,0.5,0
2016/6/24 22:00,2985,22.3,0.5,0.5,0
2016/6/24 23:00,2797,22.1,0.5,0.5,0
2016/6/25 0:00,2591,22.1,0,0.5,0
2016/6/25 1:00,2431,22.3,0,0.5,0
2016/6/25 2:00,2365,23.2,0,0.5,0
2016/6/25 3:00,2365,23.9,0,0.5,0
2016/6/25 4:00,2353,24.5,0,0.5,0
2016/6/25 5:00,2333,25.1,0,0.5,0
2016/6/25 6:00,2386,24.6,1,0.5,0
2016/6/25 7:00,2567,22.6,0,0.5,0
2016/6/25 8:00,2915,22.1,0,0.5,0
2016/6/25 9:00,3211,23,0,0.5,0
2016/6/25 10:00,3384,24.1,0,0.5,0
2016/6/25 11:00,3461,25,0,0.5,0
2016/6/25 12:00,3399,27.6,0,0.5,0
2016/6/25 13:00,3462,28,0,0.5,0
2016/6/25 14:00,3474,28,0,0.5,0
2016/6/25 15:00,3429,28.4,0,0.5,0
2016/6/25 16:00,3388,28.3,0,0.5,0
2016/6/25 17:00,3371,27.2,0,0.5,0
2016/6/25 18:00,3426,27.5,0,0.5,0
2016/6/25 19:00,3423,26.4,0,0.5,0
2016/6/25 20:00,3270,26.4,0,0.5,0
2016/6/25 21:00,3069,25.7,0,0.5,0
2016/6/25 22:00,2889,25.6,0,0.5,0
2016/6/25 23:00,2709,25.6,0,0.5,0
2016/6/26 0:00,2494,25.3,0,0.5,0
2016/6/26 1:00,2339,25.9,0,0.5,0
2016/6/26 2:00,2258,24.8,0,0.5,0
2016/6/26 3:00,2248,23.7,0,0.5,0
2016/6/26 4:00,2214,22.6,0,0.5,0
2016/6/26 5:00,2167,22.5,0,0.5,1
2016/6/26 6:00,2237,22.1,0,0.5,0
2016/6/26 7:00,2401,24.4,0,0.5,0
2016/6/26 8:00,2636,25.2,0,0.5,0
2016/6/26 9:00,2862,26.9,0,0.5,0
2016/6/26 10:00,3012,27.5,0,0.5,0
2016/6/26 11:00,3072,27.4,0,0.5,0
2016/6/26 12:00,3123,27.1,0,0.5,0
2016/6/26 13:00,3103,28.4,0,0.5,0
2016/6/26 14:00,3142,28.8,0,0.5,0
2016/6/26 15:00,3162,29.3,0,0.5,0
2016/6/26 16:00,3166,28.2,0,0.5,0
2016/6/26 17:00,3205,28.2,0,0.5,0
2016/6/26 18:00,3253,27,0,0.5,0
2016/6/26 19:00,3335,25.2,0,0.5,0
2016/6/26 20:00,3230,24,0,0.5,0
2016/6/26 21:00,3037,22.5,0,0.5,0
2016/6/26 22:00,2849,21.9,0,0.5,0
2016/6/26 23:00,2643,23.5,0,0.5,0
2016/6/27 0:00,2399,23.8,0,0,0
2016/6/27 1:00,2253,22.9,0,0,0
2016/6/27 2:00,2196,22.1,0,0,0
2016/6/27 3:00,2211,21.8,0,0,0
2016/6/27 4:00,2228,21.7,0,0,0
2016/6/27 5:00,2274,22,0,0,0
2016/6/27 6:00,2503,21.7,0,0,0
2016/6/27 7:00,2866,23.8,0,0,0
2016/6/27 8:00,3360,24.6,0,0,0
2016/6/27 9:00,3748,25.4,0,0,0
2016/6/27 10:00,3936,26.7,0,0,1
2016/6/27 11:00,3964,26.7,0,0,1
2016/6/27 12:00,3819,28,0,0,0
2016/6/27 13:00,3990,27.1,0,0,1
2016/6/27 14:00,4045,27.6,0,0,1
2016/6/27 15:00,4009,27.3,0,0,0
2016/6/27 16:00,3942,26.8,0,0,0
2016/6/27 17:00,3761,25.6,0,0,0
2016/6/27 18:00,3706,25,0,0,0
2016/6/27 19:00,3641,24.5,0,0,0
2016/6/27 20:00,3424,23.9,0,0,0
2016/6/27 21:00,3206,23.1,0,0,0
2016/6/27 22:00,3123,22.8,0,0,0
2016/6/27 23:00,2872,22.3,0,0,0
2016/6/28 0:00,2659,22.2,0,1,0
2016/6/28 1:00,2485,22.7,0,1,0
2016/6/28 2:00,2405,21.7,0,1,0
2016/6/28 3:00,2384,19.9,1,1,0
2016/6/28 4:00,2390,18.9,2,1,0
2016/6/28 5:00,2417,17.4,3,1,0
2016/6/28 6:00,2595,17.4,3,1,0
2016/6/28 7:00,2850,17.4,9.5,1,0
2016/6/28 8:00,3235,17.3,2,1,0
2016/6/28 9:00,3553,17.5,1,1,0
2016/6/28 10:00,3643,17.7,1,1,0
2016/6/28 11:00,3641,18.3,0.5,1,0
2016/6/28 12:00,3456,18.7,0,1,0
2016/6/28 13:00,3615,19,0,1,0
2016/6/28 14:00,3642,19.4,0,1,0
2016/6/28 15:00,3609,19.6,0,1,0
2016/6/28 16:00,3622,19.9,0,1,0
2016/6/28 17:00,3557,19.4,0,1,0
2016/6/28 18:00,3523,19.7,0,1,0
2016/6/28 19:00,3451,19.7,0,1,0
2016/6/28 20:00,3265,19.2,0,1,0
2016/6/28 21:00,3086,19.4,0,1,0
2016/6/28 22:00,2952,19.3,0,1,0
2016/6/28 23:00,2771,19.9,0,1,0
2016/6/29 0:00,2536,19.3,0,0.5,0
2016/6/29 1:00,2372,19.8,0,0.5,0
2016/6/29 2:00,2315,20,0,0.5,0
2016/6/29 3:00,2333,20.1,0,0.5,0
2016/6/29 4:00,2349,19.9,0,0.5,0
2016/6/29 5:00,2378,20.3,0,0.5,0
2016/6/29 6:00,2560,20.2,0,0.5,0
2016/6/29 7:00,2851,20.6,0,0.5,0
2016/6/29 8:00,3229,20.5,0,0.5,0
2016/6/29 9:00,3544,21,0,0.5,0
2016/6/29 10:00,3648,21,0,0.5,0
2016/6/29 11:00,3693,21.9,0,0.5,0
2016/6/29 12:00,3535,23,0,0.5,0
2016/6/29 13:00,3680,23.6,0,0.5,0
2016/6/29 14:00,3706,23.2,0,0.5,0
2016/6/29 15:00,3649,22.9,0,0.5,0
2016/6/29 16:00,3667,22.4,0,0.5,0
2016/6/29 17:00,3602,21.7,0,0.5,0
2016/6/29 18:00,3567,22.5,0,0.5,0
2016/6/29 19:00,3499,22.9,0,0.5,0
2016/6/29 20:00,3293,22.5,0,0.5,0
2016/6/29 21:00,3088,21.8,0,0.5,0
2016/6/29 22:00,2984,22.2,0,0.5,0
2016/6/29 23:00,2785,21.2,0,0.5,0
2016/6/30 0:00,2539,20.8,0.5,0.5,0
2016/6/30 1:00,2381,20.7,0.5,0.5,0
2016/6/30 2:00,2325,20.5,0.5,0.5,0
2016/6/30 3:00,2333,20.3,0,0.5,0
2016/6/30 4:00,2339,20.3,0,0.5,0
2016/6/30 5:00,2336,20.6,0,0.5,0
2016/6/30 6:00,2505,21.1,0,0.5,0
2016/6/30 7:00,2791,21.3,0,0.5,0
2016/6/30 8:00,3200,21.2,0,0.5,0
2016/6/30 9:00,3546,21.2,0,0.5,0
2016/6/30 10:00,3654,21.7,0,0.5,0
2016/6/30 11:00,3704,21.6,0,0.5,0
2016/6/30 12:00,3638,24.4,0,0.5,0
2016/6/30 13:00,3768,26,0,0.5,0
2016/6/30 14:00,3823,27.1,0,0.5,0
2016/6/30 15:00,3789,26.4,0,0.5,0
2016/6/30 16:00,3788,25.7,0,0.5,0
2016/6/30 17:00,3700,26,0,0.5,0
2016/6/30 18:00,3673,24.9,0,0.5,0
2016/6/30 19:00,3610,23.7,0,0.5,0
2016/6/30 20:00,3394,23.2,0,0.5,0
2016/6/30 21:00,3204,24.8,0,0.5,0
2016/6/30 22:00,3039,23.8,0,0.5,0
2016/6/30 23:00,2830,23.5,0,0.5,0
2016/7/1 0:00,2600,22.8,0,0.5,0
2016/7/1 1:00,2418,22.6,0,0.5,0
2016/7/1 2:00,2342,22.3,0,0.5,0
2016/7/1 3:00,2339,22.3,0,0.5,0
2016/7/1 4:00,2344,22.7,0,0.5,0
2016/7/1 5:00,2356,22.7,0,0.5,0
2016/7/1 6:00,2559,23.2,0,0.5,0
2016/7/1 7:00,2858,24.2,0,0.5,0
2016/7/1 8:00,3270,24.8,0,0.5,0
2016/7/1 9:00,3727,25.6,0,0.5,0
2016/7/1 10:00,3988,26.1,0,0.5,0
2016/7/1 11:00,4122,27.2,0,0.5,1
2016/7/1 12:00,4031,28.6,0,0.5,0
2016/7/1 13:00,4164,29.6,0,0.5,1
2016/7/1 14:00,4252,29.4,0,0.5,1
2016/7/1 15:00,4228,29.8,0,0.5,1
2016/7/1 16:00,4196,29.3,0,0.5,1
2016/7/1 17:00,4021,27.8,0,0.5,0
2016/7/1 18:00,3906,27,0,0.5,0
2016/7/1 19:00,3824,26.5,0,0.5,0
2016/7/1 20:00,3587,25.5,0,0.5,0
2016/7/1 21:00,3323,24.7,0,0.5,0
2016/7/1 22:00,3191,24.5,0,0.5,0
2016/7/1 23:00,2976,23.9,0,0.5,0
2016/7/2 0:00,2733,23.9,0,0.5,0
2016/7/2 1:00,2554,23.5,0,0.5,0
2016/7/2 2:00,2460,23.8,0,0.5,0
2016/7/2 3:00,2435,23.7,0,0.5,0
2016/7/2 4:00,2429,23.6,0,0.5,0
2016/7/2 5:00,2379,23.6,0,0.5,0
2016/7/2 6:00,2444,23.8,0,0.5,0
2016/7/2 7:00,2668,23.9,0,0.5,0
2016/7/2 8:00,3030,24.8,0,0.5,0
2016/7/2 9:00,3329,25.5,0,0.5,0
2016/7/2 10:00,3480,26.9,0,0.5,0
2016/7/2 11:00,3543,27.3,0,0.5,0
2016/7/2 12:00,3562,28.3,0,0.5,0
2016/7/2 13:00,3648,29.3,0,0.5,0
2016/7/2 14:00,3742,29.6,0,0.5,0
2016/7/2 15:00,3797,30.7,0,0.5,0
2016/7/2 16:00,3792,31.6,0,0.5,0
2016/7/2 17:00,3730,30.5,0,0.5,0
2016/7/2 18:00,3732,30.2,0,0.5,0
2016/7/2 19:00,3774,29.2,0,0.5,0
2016/7/2 20:00,3602,28.4,0,0.5,0
2016/7/2 21:00,3407,28.6,0,0.5,0
2016/7/2 22:00,3188,27.8,0,0.5,0
2016/7/2 23:00,2959,26.8,0,0.5,0
2016/7/3 0:00,2717,26,0,0.5,0
2016/7/3 1:00,2517,25.9,0,0.5,0
2016/7/3 2:00,2418,26.6,0,0.5,0
2016/7/3 3:00,2402,24.8,0,0.5,0
2016/7/3 4:00,2370,25.3,0,0.5,0
2016/7/3 5:00,2326,25.9,0,0.5,0
2016/7/3 6:00,2418,27,0,0.5,0
2016/7/3 7:00,2597,27.5,0,0.5,0
2016/7/3 8:00,2900,28.5,0,0.5,0
2016/7/3 9:00,3220,30.9,0,0.5,0
2016/7/3 10:00,3380,31.3,0,0.5,0
2016/7/3 11:00,3570,30.5,0,0.5,0
2016/7/3 12:00,3755,33.7,0,0.5,0
2016/7/3 13:00,3811,34.2,0,0.5,0
2016/7/3 14:00,3867,34.8,0,0.5,0
2016/7/3 15:00,3923,32.1,0,0.5,0
2016/7/3 16:00,3958,33.6,0,0.5,0
2016/7/3 17:00,3976,33.4,0,0.5,0
2016/7/3 18:00,4019,31.3,0,0.5,0
2016/7/3 19:00,4089,29.8,0,0.5,0
2016/7/3 20:00,3945,27.9,0,0.5,0
2016/7/3 21:00,3715,27.4,0,0.5,0
2016/7/3 22:00,3435,27,0,0.5,0
2016/7/3 23:00,3147,26.2,0,0.5,0
2016/7/4 0:00,2840,25.5,0,0,0
2016/7/4 1:00,2606,25.3,0,0,0
2016/7/4 2:00,2503,26.1,0,0,0
2016/7/4 3:00,2488,26.1,0,0,0
2016/7/4 4:00,2495,26.5,0,0,0
2016/7/4 5:00,2522,25.8,0,0,0
2016/7/4 6:00,2775,26.6,0,0,0
2016/7/4 7:00,3180,27.6,0,0,0
2016/7/4 8:00,3824,29.1,0,0,0
2016/7/4 9:00,4356,29.8,0,0,1
2016/7/4 10:00,4557,30.6,0,0,1
2016/7/4 11:00,4698,30.6,0,0,1
2016/7/4 12:00,4584,31.3,0,0,1
2016/7/4 13:00,4754,32.8,0,0,1
2016/7/4 14:00,4838,32.7,0,0,1
2016/7/4 15:00,4801,33.2,0,0,1
2016/7/4 16:00,4725,32,0,0,1
2016/7/4 17:00,4480,25.9,1,0,0
2016/7/4 18:00,4305,26.1,0.5,0,0
2016/7/4 19:00,4185,25,0,0,0
2016/7/4 20:00,3926,24.5,0,0,0
2016/7/4 21:00,3650,24.5,0,0,0
2016/7/4 22:00,3497,24.1,0,0,0
2016/7/4 23:00,3223,26,0,0,0
2016/7/5 0:00,2907,25.1,0,0.5,0
2016/7/5 1:00,2685,24.7,0,0.5,0
2016/7/5 2:00,2577,25,0,0.5,0
2016/7/5 3:00,2540,23.7,0,0.5,0
2016/7/5 4:00,2526,22.5,0,0.5,0
2016/7/5 5:00,2528,22.3,0,0.5,0
2016/7/5 6:00,2703,21.9,0,0.5,0
2016/7/5 7:00,2998,21.7,0,0.5,0
2016/7/5 8:00,3456,21.7,0,0.5,0
2016/7/5 9:00,3810,21.7,0,0.5,0
2016/7/5 10:00,3925,22.2,0,0.5,0
2016/7/5 11:00,3922,21.9,0,0.5,0
2016/7/5 12:00,3694,21.3,0,0.5,0
2016/7/5 13:00,3783,21.2,0,0.5,0
2016/7/5 14:00,3753,20.7,0,0.5,0
2016/7/5 15:00,3671,20.7,0,0.5,0
2016/7/5 16:00,3691,21.1,0,0.5,0
2016/7/5 17:00,3623,20.9,0,0.5,0
2016/7/5 18:00,3610,21.1,0,0.5,0
2016/7/5 19:00,3548,21.1,0,0.5,0
2016/7/5 20:00,3338,20.9,0,0.5,0
2016/7/5 21:00,3125,21,0,0.5,0
2016/7/5 22:00,2990,20.8,0,0.5,0
2016/7/5 23:00,2810,20.9,0,0.5,0
2016/7/6 0:00,2578,20.8,0,0.5,0
2016/7/6 1:00,2415,20.6,0,0.5,0
2016/7/6 2:00,2356,20.8,0,0.5,0
2016/7/6 3:00,2376,20.5,0,0.5,0
2016/7/6 4:00,2385,20.7,0,0.5,0
2016/7/6 5:00,2382,20.6,0,0.5,0
2016/7/6 6:00,2550,21.3,0,0.5,0
2016/7/6 7:00,2830,21.6,0,0.5,0
2016/7/6 8:00,3255,22.2,0,0.5,0
2016/7/6 9:00,3627,22.4,0,0.5,0
2016/7/6 10:00,3758,22.8,0,0.5,0
2016/7/6 11:00,3797,23.4,0,0.5,0
2016/7/6 12:00,3658,24,0,0.5,0
2016/7/6 13:00,3844,24.6,0,0.5,0
2016/7/6 14:00,3916,25.9,0,0.5,0
2016/7/6 15:00,3916,26.2,0,0.5,0
2016/7/6 16:00,3955,25.9,0,0.5,0
2016/7/6 17:00,3864,25.6,0,0.5,0
2016/7/6 18:00,3807,25.2,0,0.5,0
2016/7/6 19:00,3795,24.3,0,0.5,0
2016/7/6 20:00,3579,23.3,0,0.5,0
2016/7/6 21:00,3308,23.3,0,0.5,0
2016/7/6 22:00,3203,22.8,0,0.5,0
2016/7/6 23:00,2971,22.6,0,0.5,0
2016/7/7 0:00,2748,23.5,0,0,0
2016/7/7 1:00,2562,22.6,0,0,0
2016/7/7 2:00,2473,22.5,0,0,0
2016/7/7 3:00,2459,22.4,0,0,0
2016/7/7 4:00,2456,22.1,0,0,0
2016/7/7 5:00,2455,22.1,0,0,0
2016/7/7 6:00,2711,24.1,0,0,0
2016/7/7 7:00,3124,27.2,0,0,0
2016/7/7 8:00,3760,28.7,0,0,0
2016/7/7 9:00,4304,31.7,0,0,0
2016/7/7 10:00,4549,34,0,0,1
2016/7/7 11:00,4709,35.6,0,0,1
2016/7/7 12:00,4617,35.9,0,0,1
2016/7/7 13:00,4813,34.8,0,0,1
2016/7/7 14:00,4814,33.1,0,0,1
2016/7/7 15:00,4709,32.6,0,0,1
2016/7/7 16:00,4607,30.3,0,0,1
2016/7/7 17:00,4343,28.7,0,0,0
2016/7/7 18:00,4166,27.7,0,0,0
2016/7/7 19:00,4040,25.8,0,0,0
2016/7/7 20:00,3749,24.3,0,0,0
2016/7/7 21:00,3450,23.4,0,0,0
2016/7/7 22:00,3335,23,0,0,0
2016/7/7 23:00,3098,23,0,0,0
2016/7/8 0:00,2802,22.9,0,0.5,0
2016/7/8 1:00,2578,22.8,0,0.5,0
2016/7/8 2:00,2485,22.5,0,0.5,0
2016/7/8 3:00,2482,22.3,0,0.5,0
2016/7/8 4:00,2493,22.2,0,0.5,0
2016/7/8 5:00,2504,22.4,0,0.5,0
2016/7/8 6:00,2677,22.5,0,0.5,0
2016/7/8 7:00,2973,23.1,0,0.5,0
2016/7/8 8:00,3433,23.8,0,0.5,0
2016/7/8 9:00,3866,25.2,0,0.5,0
2016/7/8 10:00,4067,26.3,0,0.5,0
2016/7/8 11:00,4207,26.9,0,0.5,0
2016/7/8 12:00,4087,28.2,0,0.5,0
2016/7/8 13:00,4219,28.5,0,0.5,0
2016/7/8 14:00,4217,28.2,0,0.5,0
2016/7/8 15:00,4164,28,0,0.5,0
2016/7/8 16:00,4145,27.8,0,0.5,0
2016/7/8 17:00,3999,27.3,0,0.5,0
2016/7/8 18:00,3939,26.8,0,0.5,0
2016/7/8 19:00,3869,26.5,0,0.5,0
2016/7/8 20:00,3646,26.1,0,0.5,0
2016/7/8 21:00,3433,25.9,0,0.5,0
2016/7/8 22:00,3283,25.2,0,0.5,0
2016/7/8 23:00,3071,25,0,0.5,0
2016/7/9 0:00,2810,24.6,0,1,0
2016/7/9 1:00,2619,24.7,0,1,0
2016/7/9 2:00,2525,24.2,0,1,0
2016/7/9 3:00,2483,24.4,0,1,0
2016/7/9 4:00,2468,24.7,0,1,0
2016/7/9 5:00,2437,23.8,0,1,0
2016/7/9 6:00,2475,22.8,0.5,1,0
2016/7/9 7:00,2635,22.8,0.5,1,0
2016/7/9 8:00,2919,22.6,0.5,1,0
2016/7/9 9:00,3163,22.3,0.5,1,0
2016/7/9 10:00,3269,21.6,2,1,0
2016/7/9 11:00,3243,20.5,3,1,0
2016/7/9 12:00,3147,20.8,0.5,1,0
2016/7/9 13:00,3187,21,3,1,0
2016/7/9 14:00,3189,21.9,0.5,1,0
2016/7/9 15:00,3159,22.1,1,1,0
2016/7/9 16:00,3166,22.7,0.5,1,0
2016/7/9 17:00,3142,23.3,0,1,0
2016/7/9 18:00,3178,22.7,0,1,0
2016/7/9 19:00,3226,22.7,0,1,0
2016/7/9 20:00,3096,22.2,0,1,0
2016/7/9 21:00,2953,22.1,0,1,0
2016/7/9 22:00,2806,21.2,0,1,0
2016/7/9 23:00,2626,20.5,0,1,0
2016/7/10 0:00,2450,20.4,0,0.5,0
2016/7/10 1:00,2303,20.2,0,0.5,0
2016/7/10 2:00,2228,20.3,0,0.5,0
2016/7/10 3:00,2225,20.3,0,0.5,0
2016/7/10 4:00,2214,20.4,0,0.5,0
2016/7/10 5:00,2183,20.7,0,0.5,0
2016/7/10 6:00,2252,22.1,0,0.5,0
2016/7/10 7:00,2469,24.4,0,0.5,0
2016/7/10 8:00,2758,25.9,0,0.5,0
2016/7/10 9:00,3088,27.4,0,0.5,0
2016/7/10 10:00,3291,28.4,0,0.5,0
2016/7/10 11:00,3416,29.4,0,0.5,0
2016/7/10 12:00,3475,29.9,0,0.5,0
2016/7/10 13:00,3484,30.6,0,0.5,0
2016/7/10 14:00,3509,29.8,0,0.5,0
2016/7/10 15:00,3516,30.7,0,0.5,0
2016/7/10 16:00,3484,29.3,0,0.5,0
2016/7/10 17:00,3509,28.4,0,0.5,0
2016/7/10 18:00,3520,27.9,0,0.5,0
2016/7/10 19:00,3588,26.3,0,0.5,0
2016/7/10 20:00,3471,25.7,0,0.5,0
2016/7/10 21:00,3294,24.4,0,0.5,0
2016/7/10 22:00,3098,24.1,0,0.5,0
2016/7/10 23:00,2842,23.1,0,0.5,0
2016/7/11 0:00,2620,23.6,0,0,0
2016/7/11 1:00,2442,23.1,0,0,0
2016/7/11 2:00,2362,22.7,0,0,0
2016/7/11 3:00,2353,22.7,0,0,0
2016/7/11 4:00,2372,22.7,0,0,0
2016/7/11 5:00,2418,23,0,0,0
2016/7/11 6:00,2665,24.8,0,0,0
2016/7/11 7:00,3076,26.9,0,0,0
2016/7/11 8:00,3685,28.9,0,0,0
2016/7/11 9:00,4230,30.1,0,0,0
2016/7/11 10:00,4465,31.1,0,0,1
2016/7/11 11:00,4593,32.1,0,0,1
2016/7/11 12:00,4510,32.6,0,0,1
2016/7/11 13:00,4679,32.8,0,0,1
2016/7/11 14:00,4707,33.1,0,0,1
2016/7/11 15:00,4644,32.3,0,0,1
2016/7/11 16:00,4606,31.5,0,0,1
2016/7/11 17:00,4425,30.2,0,0,0
2016/7/11 18:00,4274,29.4,0,0,0
2016/7/11 19:00,4189,28.2,0,0,0
2016/7/11 20:00,3924,27.6,0,0,0
2016/7/11 21:00,3642,27.1,0,0,0
2016/7/11 22:00,3479,27.1,0,0,0
2016/7/11 23:00,3204,25.1,0,0,0
2016/7/12 0:00,2892,25.8,0,0,0
2016/7/12 1:00,2670,25.3,0,0,0
2016/7/12 2:00,2535,25,0,0,0
2016/7/12 3:00,2523,25.2,0,0,0
2016/7/12 4:00,2542,25,0,0,0
2016/7/12 5:00,2560,24.9,0,0,0
2016/7/12 6:00,2790,25.3,0,0,0
2016/7/12 7:00,3192,25.3,0,0,0
2016/7/12 8:00,3704,26.5,0,0,0
2016/7/12 9:00,4151,26.9,0,0,0
2016/7/12 10:00,4337,27.5,0,0,0
2016/7/12 11:00,4478,28.8,0,0,0
2016/7/12 12:00,4388,29.5,0,0,0
2016/7/12 13:00,4548,30,0,0,0
2016/7/12 14:00,4604,31.8,0,0,1
2016/7/12 15:00,4597,30.1,0,0,0
2016/7/12 16:00,4539,29.3,0,0,0
2016/7/12 17:00,4350,28.1,0,0,0
2016/7/12 18:00,4230,27.9,0,0,0
2016/7/12 19:00,4156,27.6,0,0,0
2016/7/12 20:00,3913,26.8,0,0,0
2016/7/12 21:00,3621,26.4,0,0,0
2016/7/12 22:00,3496,25.8,0,0,0
2016/7/12 23:00,3227,25.4,0,0,0
2016/7/13 0:00,2922,25.5,0,1,0
2016/7/13 1:00,2709,24.7,0,1,0
2016/7/13 2:00,2602,23.8,0,1,0
2016/7/13 3:00,2574,24,0,1,0
2016/7/13 4:00,2577,23.7,0,1,0
2016/7/13 5:00,2609,23.6,0,1,0
2016/7/13 6:00,2814,24.3,0,1,0
2016/7/13 7:00,3177,25,0,1,0
2016/7/13 8:00,3677,26.3,0,1,0
2016/7/13 9:00,4113,25.7,0,1,0
2016/7/13 10:00,4264,26.9,0,1,0
2016/7/13 11:00,4317,26.9,0,1,0
2016/7/13 12:00,4139,26.8,0,1,0
2016/7/13 13:00,4249,26.1,0.5,1,0
2016/7/13 14:00,4254,25.7,1,1,0
2016/7/13 15:00,4214,25.4,0,1,0
2016/7/13 16:00,4254,25.1,0,1,0
2016/7/13 17:00,4163,25,0.5,1,0
2016/7/13 18:00,4143,25.2,0,1,0
2016/7/13 19:00,4053,24.7,0,1,0
2016/7/13 20:00,3821,24.4,0,1,0
2016/7/13 21:00,3593,24.5,0,1,0
2016/7/13 22:00,3453,24.6,0,1,0
2016/7/13 23:00,3195,24.5,0,1,0
2016/7/14 0:00,2895,24.4,0,0.5,0
2016/7/14 1:00,2698,24.5,0,0.5,0
2016/7/14 2:00,2605,24.2,0,0.5,0
2016/7/14 3:00,2586,24.2,0,0.5,0
2016/7/14 4:00,2593,23.8,0,0.5,0
2016/7/14 5:00,2638,25,0,0.5,0
2016/7/14 6:00,2881,25.4,0,0.5,0
2016/7/14 7:00,3269,26.1,0,0.5,0
2016/7/14 8:00,3786,26.5,0,0.5,0
2016/7/14 9:00,4336,27.4,0,0.5,0
2016/7/14 10:00,4570,28.4,0,0.5,0
